id,answer_reference,raw_output_reference,parse_failed_reference,fallback_used_reference,gold_reference,correct_reference,strict_correct_reference,group_id_reference,question_type_reference,image_meta_reference,answer_new,raw_output_new,parse_failed_new,fallback_used_new,gold_new,correct_new,strict_correct_new,group_id_new,question_type_new,image_meta_new,transition
train_3175.jpg,c,c,False,False,c,True,True,g_train_3175.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3175.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3181.jpg,c,c,False,False,a,False,False,g_train_3181.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,a,False,False,g_train_3181.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_wrong
train_3202.jpg,a,a,False,False,a,True,True,g_train_3202.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3202.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3226.jpg,a,a,False,False,a,True,True,g_train_3226.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3226.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3241.jpg,b,b,False,False,b,True,True,g_train_3241.jpg,text_other,"{""original_size"": [1079, 720], ""grid_thw"": [[1, 34, 50]], ""processed_hw"": [[544, 800]], ""visual_tokens"": 425}",b,b,False,False,b,True,True,g_train_3241.jpg,text_other,"{""original_size"": [1079, 720], ""grid_thw"": [[1, 34, 50]], ""processed_hw"": [[544, 800]], ""visual_tokens"": 425}",same_correct
train_3252.jpg,c,c,False,False,c,True,True,g_train_3252.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3252.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3293.jpg,b,b,False,False,b,True,True,g_train_3293.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3293.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3296.jpg,c,c,False,False,c,True,True,g_train_3296.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3296.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3356.jpg,a,a,False,False,d,False,False,g_train_3356.jpg,text_other,"{""original_size"": [1080, 720], ""grid_thw"": [[1, 34, 50]], ""processed_hw"": [[544, 800]], ""visual_tokens"": 425}",b,b,False,False,d,False,False,g_train_3356.jpg,text_other,"{""original_size"": [1080, 720], ""grid_thw"": [[1, 34, 50]], ""processed_hw"": [[544, 800]], ""visual_tokens"": 425}",same_wrong
train_3359.jpg,c,c,False,False,c,True,True,g_train_3359.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3359.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3360.jpg,a,a,False,False,a,True,True,g_train_3360.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3360.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3367.jpg,a,a,False,False,a,True,True,g_train_3367.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3367.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3378.jpg,a,a,False,False,a,True,True,g_train_3378.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3378.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3405.jpg,a,a,False,False,a,True,True,g_train_3405.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3405.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3431.jpg,d,d,False,False,d,True,True,g_train_3431.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3431.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3452.jpg,b,b,False,False,b,True,True,g_train_3452.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3452.jpg,number,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3458.jpg,d,d,False,False,d,True,True,g_train_3458.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3458.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3463.jpg,c,c,False,False,c,True,True,g_train_3463.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3463.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3464.jpg,c,c,False,False,c,True,True,g_train_3464.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",c,c,False,False,c,True,True,g_train_3464.jpg,text_other,"{""original_size"": [720, 1280], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",same_correct
train_3481.jpg,c,c,False,False,c,True,True,g_train_1894.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_1894.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3484.jpg,a,a,False,False,a,True,True,g_train_3484.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3484.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3495.jpg,a,a,False,False,a,True,True,g_train_3495.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3495.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3520.jpg,c,c,False,False,c,True,True,g_train_3520.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3520.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3556.jpg,c,c,False,False,c,True,True,g_train_3556.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3556.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3615.jpg,d,d,False,False,d,True,True,g_train_3615.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3615.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3650.jpg,a,a,False,False,a,True,True,g_train_3650.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3650.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3652.jpg,c,c,False,False,c,True,True,g_train_3652.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",c,c,False,False,c,True,True,g_train_3652.jpg,price,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_3659.jpg,b,b,False,False,b,True,True,g_train_3659.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",b,b,False,False,b,True,True,g_train_3659.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",same_correct
train_3663.jpg,a,a,False,False,a,True,True,g_train_3663.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3663.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3674.jpg,b,b,False,False,b,True,True,g_train_3674.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3674.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3760.jpg,b,b,False,False,b,True,True,g_train_3760.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3760.jpg,negation,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3771.jpg,b,b,False,False,b,True,True,g_train_3771.jpg,text_other,"{""original_size"": [720, 1559], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",b,b,False,False,b,True,True,g_train_3771.jpg,text_other,"{""original_size"": [720, 1559], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",same_correct
train_3803.jpg,d,d,False,False,b,False,False,g_train_3803.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,b,False,False,g_train_3803.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_wrong
train_3825.jpg,d,d,False,False,d,True,True,g_train_3825.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3825.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3831.jpg,a,a,False,False,a,True,True,g_train_3831.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3831.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3841.jpg,b,b,False,False,b,True,True,g_train_3841.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3841.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3846.jpg,a,a,False,False,a,True,True,g_train_3846.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3846.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3856.jpg,c,c,False,False,c,True,True,g_train_3856.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3856.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3863.jpg,d,d,False,False,d,True,True,g_train_3863.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3863.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3866.jpg,d,d,False,False,d,True,True,g_train_3866.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3866.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3883.jpg,a,a,False,False,a,True,True,g_train_3883.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3883.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3887.jpg,d,d,False,False,d,True,True,g_train_3887.jpg,text_other,"{""original_size"": [720, 1481], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",d,d,False,False,d,True,True,g_train_3887.jpg,text_other,"{""original_size"": [720, 1481], ""grid_thw"": [[1, 60, 28]], ""processed_hw"": [[960, 448]], ""visual_tokens"": 420}",same_correct
train_3888.jpg,a,a,False,False,a,True,True,g_train_3888.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3888.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3892.jpg,d,d,False,False,d,True,True,g_train_3892.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_3892.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3899.jpg,a,a,False,False,a,True,True,g_train_3899.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_3899.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3913.jpg,d,d,False,False,d,True,True,g_train_3913.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,d,False,False,g_train_3913.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",loss
train_3927.jpg,b,b,False,False,b,True,True,g_train_3927.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3927.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3946.jpg,c,c,False,False,c,True,True,g_train_3946.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3946.jpg,number,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3972.jpg,b,b,False,False,b,True,True,g_train_3972.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_3972.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_3976.jpg,c,c,False,False,c,True,True,g_train_3976.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_3976.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_3989.jpg,b,b,False,False,b,True,True,g_train_3989.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",b,b,False,False,b,True,True,g_train_3989.jpg,text_other,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",same_correct
train_3992.jpg,b,b,False,False,b,True,True,g_train_3992.jpg,price,"{""original_size"": [720, 1282], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",b,b,False,False,b,True,True,g_train_3992.jpg,price,"{""original_size"": [720, 1282], ""grid_thw"": [[1, 56, 30]], ""processed_hw"": [[896, 480]], ""visual_tokens"": 420}",same_correct
train_4007.jpg,c,c,False,False,c,True,True,g_train_4007.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_4007.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4014.jpg,c,c,False,False,c,True,True,g_train_4014.jpg,number,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",c,c,False,False,c,True,True,g_train_4014.jpg,number,"{""original_size"": [1280, 720], ""grid_thw"": [[1, 30, 56]], ""processed_hw"": [[480, 896]], ""visual_tokens"": 420}",same_correct
train_4016.jpg,c,c,False,False,c,True,True,g_train_4016.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_4016.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4032.jpg,b,b,False,False,b,True,True,g_train_4032.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_4032.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_4049.jpg,a,a,False,False,a,True,True,g_train_4049.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",a,a,False,False,a,True,True,g_train_4049.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",same_correct
train_4052.jpg,d,d,False,False,d,True,True,g_train_4052.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",d,d,False,False,d,True,True,g_train_4052.jpg,text_other,"{""original_size"": [720, 720], ""grid_thw"": [[1, 42, 42]], ""processed_hw"": [[672, 672]], ""visual_tokens"": 441}",same_correct
train_4113.jpg,b,b,False,False,b,True,True,g_train_4113.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_4113.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4123.jpg,a,a,False,False,a,True,True,g_train_4123.jpg,position,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",a,a,False,False,a,True,True,g_train_4123.jpg,position,"{""original_size"": [720, 1279], ""grid_thw"": [[1, 54, 30]], ""processed_hw"": [[864, 480]], ""visual_tokens"": 405}",same_correct
train_4126.jpg,a,a,False,False,a,True,True,g_train_4126.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_4126.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4171.jpg,d,d,False,False,d,True,True,g_train_4171.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",d,d,False,False,d,True,True,g_train_4171.jpg,position,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4172.jpg,a,a,False,False,a,True,True,g_train_4172.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_4172.jpg,text_other,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4176.jpg,b,b,False,False,b,True,True,g_train_4176.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_4176.jpg,price,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4185.jpg,a,a,False,False,a,True,True,g_train_4185.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_4185.jpg,negation,"{""original_size"": [720, 960], ""grid_thw"": [[1, 48, 36]], ""processed_hw"": [[768, 576]], ""visual_tokens"": 432}",same_correct
train_4224.jpg,a,a,False,False,a,True,True,g_train_4224.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",a,a,False,False,a,True,True,g_train_4224.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_4249.jpg,c,c,False,False,c,True,True,g_train_4249.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",c,c,False,False,c,True,True,g_train_4249.jpg,text_other,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
train_4294.jpg,b,b,False,False,b,True,True,g_train_4294.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",b,b,False,False,b,True,True,g_train_4294.jpg,price,"{""original_size"": [960, 720], ""grid_thw"": [[1, 36, 48]], ""processed_hw"": [[576, 768]], ""visual_tokens"": 432}",same_correct
